STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,SECTOR,Secteur institutionnel,EDITION,Édition,SCALE,Échelle,CATEGORY,Catégorie,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,PRICE_BASE,Type de prix,BASE_PER,Période de base
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,HRV,Croatie,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,12.98,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,HRV,Croatie,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,463.11,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,IDN,Indonésie,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,5.51,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,IDN,Indonésie,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,365.53,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,PER,Pérou,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,391.24,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,PER,Pérou,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,17.28,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ROU,Roumanie,PEE_PISA_M,Note moyenne en mathématiques des élèves à l’enquête PISA,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,427.76,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ROU,Roumanie,PEE_PISA_VMSEB,Pourcentage de la variance des performances en mathématiques (PISA) expliquée par le milieu socio-économique,PO,Points,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,25.84,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,AUS,Australie,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,91.71,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,AUS,Australie,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,77.35,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,AUT,Autriche,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,80.08,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,AUT,Autriche,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,94.09,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,BEL,Belgique,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,98,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,BEL,Belgique,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,98.54,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,CHL,Chili,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,53.77,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,CHL,Chili,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,80.58,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,COL,Colombie,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,81.42,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,COL,Colombie,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,54.58,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,CRI,Costa Rica,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,88.05,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,CRI,Costa Rica,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,4.11,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,CZE,Tchéquie,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,74,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,CZE,Tchéquie,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,87.7,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,DNK,Danemark,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,97.55,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,DNK,Danemark,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,95.74,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,EST,Estonie,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,88.01,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,EST,Estonie,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,92.26,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,FIN,Finlande,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,83.36,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,FIN,Finlande,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,87.33,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,FRA,France,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,100,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,FRA,France,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,100,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,DEU,Allemagne,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,93.94,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,DEU,Allemagne,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,89.36,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,GRC,Grèce,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,0,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,GRC,Grèce,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,96.38,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,HUN,Hongrie,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,96.76,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,HUN,Hongrie,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,84.62,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ISL,Islande,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,95.32,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ISL,Islande,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,96.47,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,IRL,Irlande,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,87.74,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,IRL,Irlande,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,93.12,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ISR,Israël,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,100,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ISR,Israël,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,97.95,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ITA,Italie,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,89.78,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ITA,Italie,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,93.36,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,JPN,Japon,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,98.13,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,JPN,Japon,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,89.39,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,KOR,Corée,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,95.22,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,KOR,Corée,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,95.69,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,LVA,Lettonie,AE_ENR_3,Taux de scolarisation des enfants de 3 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,91.2,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,LVA,Lettonie,AE_ENR_4,Taux de scolarisation des enfants de 4 ans dans une structure d’éducation de la petite enfance et dans l’enseignement préprimaire,PT_ST,Pourcentage de dépenses chez le même prestataire,_Z,Non applicable,2025,2025,_Z,Non applicable,SPS,Satisfaction à l’égard des services publics,2022,,95.15,,A,Normal value,0,Units,_Z,N'est pas applicable,,
