STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,SECTOR,Secteur institutionnel,EDITION,Édition,SCALE,Échelle,CATEGORY,Catégorie,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,PRICE_BASE,Type de prix,BASE_PER,Période de base
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SVK,République slovaque,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,26.27,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SVK,République slovaque,TRUST_S_AS,Satisfaction à l’égard des services administratifs,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,53.93,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SVK,République slovaque,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,43.37,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SVN,Slovénie,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,57.42,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SVN,Slovénie,TRUST_S_AS,Satisfaction à l’égard des services administratifs,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,66.24,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SVN,Slovénie,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,35.21,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ESP,Espagne,TRUST_S_AS,Satisfaction à l’égard des services administratifs,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,56.99,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ESP,Espagne,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,57.54,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ESP,Espagne,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,50.58,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SWE,Suède,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,57.4,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SWE,Suède,TRUST_S_AS,Satisfaction à l’égard des services administratifs,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,73.1,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,SWE,Suède,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,61.78,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,CHE,Suisse,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,76.26,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,CHE,Suisse,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,73.04,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,CHE,Suisse,TRUST_S_AS,Satisfaction à l’égard des services administratifs,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,81.36,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,GBR,Royaume-Uni,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,53.29,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,GBR,Royaume-Uni,TRUST_S_AS,Satisfaction à l’égard des services administratifs,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,74.17,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,GBR,Royaume-Uni,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,50.31,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,OECD_REP,Pays moyen de l'OCDE,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,52.42,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,OECD_REP,Pays moyen de l'OCDE,TRUST_S_AS,Satisfaction à l’égard des services administratifs,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,65.69,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,OECD_REP,Pays moyen de l'OCDE,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2023,,57.07,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,AUS,Australie,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,63.18,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,AUS,Australie,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,61.29,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,AUT,Autriche,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,69.54,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,AUT,Autriche,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,52.4,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,BEL,Belgique,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,65.75,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,BEL,Belgique,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,79.29,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,CAN,Canada,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,61.71,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,CAN,Canada,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,60.35,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,COL,Colombie,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,36.43,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,COL,Colombie,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,28.12,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,DNK,Danemark,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,77.82,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,DNK,Danemark,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,70.43,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,EST,Estonie,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,72.92,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,EST,Estonie,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,65.12,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,FIN,Finlande,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,90.78,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,FIN,Finlande,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,85.19,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,FRA,France,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,49.71,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,FRA,France,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,66.77,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ISL,Islande,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,54.93,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,ISL,Islande,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,60.86,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,IRL,Irlande,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,32.66,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,IRL,Irlande,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,64.51,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,JPN,Japon,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,33.89,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,JPN,Japon,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,54.04,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,KOR,Corée,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,70.89,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,KOR,Corée,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,82.08,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,LVA,Lettonie,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,30.26,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,LVA,Lettonie,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,44.06,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,LUX,Luxembourg,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,51.36,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,LUX,Luxembourg,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,78.94,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,NLD,Pays-Bas,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,72.53,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,NLD,Pays-Bas,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,69.85,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,NZL,Nouvelle-Zélande,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,53.49,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,NZL,Nouvelle-Zélande,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,51.24,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,NOR,Norvège,CS_ES,Satisfaction à l'égard de l'éducation,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,73.92,,A,Normal value,0,Units,_Z,N'est pas applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_INT@DF_GOV_SPS_2025(1.0),"Satisfaction à l’égard des services publics - Indicateurs du Panorama des administrations publiques, Édition 2025",I,A,Annuelle,NOR,Norvège,CS_HC,Satisfaction à l'égard des soins de santé,PT_RESP,Pourcentage de répondants,_Z,Non applicable,2025,2025,SAT,Satisfait(e),SPS,Satisfaction à l’égard des services publics,2021,,81.15,,A,Normal value,0,Units,_Z,N'est pas applicable,,
